Month,Group,Reason,State,Count,record_type
2018-08-01,Other,Discrimination including racial discrimination,Qld,53.0,individual_reason
2018-08-01,Other,Itinerant,Qld,316.0,individual_reason
2018-08-01,Other,Unable to return home due to environmental reasons,Qld,184.0,individual_reason
2018-08-01,Other,Disengagement with school or other education and training,Qld,131.0,individual_reason
2018-08-01,Other,Lack of family and/or community support,Qld,2717.0,individual_reason
2018-08-01,Other,Other (not elsewhere classified),Qld,1097.0,individual_reason
2018-07-01,Accommodation,Housing crisis (e.g. eviction),Qld,4480.0,individual_reason
2018-07-01,Accommodation,Inadequate or inappropriate dwelling conditions,Qld,3462.0,individual_reason
2018-07-01,Accommodation,Previous accommodation ended,Qld,1870.0,individual_reason
2018-07-01,Financial,Financial difficulties,Qld,4816.0,individual_reason
2018-07-01,Financial,Housing affordability stress,Qld,4033.0,individual_reason
2018-07-01,Financial,Employment difficulties,Qld,575.0,individual_reason
2018-07-01,Financial,Unemployment,Qld,1358.0,individual_reason
2018-07-01,Financial,Problematic gambling,Qld,42.0,individual_reason
2018-07-01,Interpersonal,Time out from family/other situation,Qld,1039.0,individual_reason
2018-07-01,Interpersonal,Relationship/family breakdown,Qld,2224.0,individual_reason
2018-07-01,Interpersonal,Sexual abuse,Qld,161.0,individual_reason
2018-07-01,Interpersonal,Family and domestic violence,Qld,2869.0,individual_reason
2018-07-01,Interpersonal,Non-family violence,Qld,161.0,individual_reason
2018-07-01,Health,Mental health issues,Qld,1644.0,individual_reason
2018-07-01,Health,Medical issues,Qld,1047.0,individual_reason
2018-07-01,Health,Problematic drug or substance use,Qld,484.0,individual_reason
2018-07-01,Health,Problematic alcohol use,Qld,349.0,individual_reason
2018-07-01,Other,Transition from custodial arrangements,Qld,182.0,individual_reason
2018-07-01,Other,Transition from foster care and child safety residential placements,Qld,72.0,individual_reason
2018-07-01,Other,Transition from other care arrangements,Qld,107.0,individual_reason
2018-07-01,Other,Discrimination including racial discrimination,Qld,51.0,individual_reason
2018-07-01,Other,Itinerant,Qld,329.0,individual_reason
2018-07-01,Other,Unable to return home due to environmental reasons,Qld,156.0,individual_reason
2018-07-01,Other,Disengagement with school or other education and training,Qld,129.0,individual_reason
2018-07-01,Other,Lack of family and/or community support,Qld,2574.0,individual_reason
2018-07-01,Other,Other (not elsewhere classified),Qld,968.0,individual_reason
2018-06-01,Accommodation,Housing crisis (e.g. eviction),Qld,4734.0,individual_reason
2018-06-01,Accommodation,Inadequate or inappropriate dwelling conditions,Qld,3449.0,individual_reason
2018-06-01,Accommodation,Previous accommodation ended,Qld,1935.0,individual_reason
2018-06-01,Financial,Financial difficulties,Qld,5108.0,individual_reason
2018-06-01,Financial,Housing affordability stress,Qld,4335.0,individual_reason
2018-06-01,Financial,Employment difficulties,Qld,621.0,individual_reason
2018-06-01,Financial,Unemployment,Qld,1382.0,individual_reason
2018-06-01,Financial,Problematic gambling,Qld,41.0,individual_reason
2018-06-01,Interpersonal,Time out from family/other situation,Qld,1073.0,individual_reason
2018-06-01,Interpersonal,Relationship/family breakdown,Qld,2264.0,individual_reason
2018-06-01,Interpersonal,Sexual abuse,Qld,146.0,individual_reason
2018-06-01,Interpersonal,Family and domestic violence,Qld,2930.0,individual_reason
2018-06-01,Interpersonal,Non-family violence,Qld,181.0,individual_reason
2018-06-01,Health,Mental health issues,Qld,1634.0,individual_reason
2018-06-01,Health,Medical issues,Qld,996.0,individual_reason
2018-06-01,Health,Problematic drug or substance use,Qld,478.0,individual_reason
2018-06-01,Health,Problematic alcohol use,Qld,366.0,individual_reason
2018-06-01,Other,Transition from custodial arrangements,Qld,164.0,individual_reason
2018-06-01,Other,Transition from foster care and child safety residential placements,Qld,67.0,individual_reason
2018-06-01,Other,Transition from other care arrangements,Qld,92.0,individual_reason
2018-06-01,Other,Discrimination including racial discrimination,Qld,56.0,individual_reason
2018-06-01,Other,Itinerant,Qld,326.0,individual_reason
2018-06-01,Other,Unable to return home due to environmental reasons,Qld,170.0,individual_reason
2018-06-01,Other,Disengagement with school or other education and training,Qld,117.0,individual_reason
2018-06-01,Other,Lack of family and/or community support,Qld,2627.0,individual_reason
2018-06-01,Other,Other (not elsewhere classified),Qld,955.0,individual_reason
2018-05-01,Accommodation,Housing crisis (e.g. eviction),Qld,4815.0,individual_reason
2018-05-01,Accommodation,Inadequate or inappropriate dwelling conditions,Qld,3445.0,individual_reason
2018-05-01,Accommodation,Previous accommodation ended,Qld,1912.0,individual_reason
2018-05-01,Financial,Financial difficulties,Qld,5249.0,individual_reason
2018-05-01,Financial,Housing affordability stress,Qld,4303.0,individual_reason
2018-05-01,Financial,Employment difficulties,Qld,634.0,individual_reason
2018-05-01,Financial,Unemployment,Qld,1490.0,individual_reason
2018-05-01,Financial,Problematic gambling,Qld,38.0,individual_reason
2018-05-01,Interpersonal,Time out from family/other situation,Qld,1098.0,individual_reason
2018-05-01,Interpersonal,Relationship/family breakdown,Qld,2365.0,individual_reason
2018-05-01,Interpersonal,Sexual abuse,Qld,136.0,individual_reason
2018-05-01,Interpersonal,Family and domestic violence,Qld,3107.0,individual_reason
2018-05-01,Interpersonal,Non-family violence,Qld,173.0,individual_reason
2018-05-01,Health,Mental health issues,Qld,1648.0,individual_reason
2018-05-01,Health,Medical issues,Qld,1059.0,individual_reason
2018-05-01,Health,Problematic drug or substance use,Qld,472.0,individual_reason
2018-05-01,Health,Problematic alcohol use,Qld,390.0,individual_reason
2018-05-01,Other,Transition from custodial arrangements,Qld,144.0,individual_reason
2018-05-01,Other,Transition from foster care and child safety residential placements,Qld,67.0,individual_reason
2018-05-01,Other,Transition from other care arrangements,Qld,83.0,individual_reason
2018-05-01,Other,Discrimination including racial discrimination,Qld,34.0,individual_reason
2018-05-01,Other,Itinerant,Qld,378.0,individual_reason
2018-05-01,Other,Unable to return home due to environmental reasons,Qld,175.0,individual_reason
2018-05-01,Other,Disengagement with school or other education and training,Qld,92.0,individual_reason
2018-05-01,Other,Lack of family and/or community support,Qld,2674.0,individual_reason
2018-05-01,Other,Other (not elsewhere classified),Qld,932.0,individual_reason
2018-04-01,Accommodation,Housing crisis (e.g. eviction),Qld,4717.0,individual_reason
2018-04-01,Accommodation,Inadequate or inappropriate dwelling conditions,Qld,3284.0,individual_reason
2018-04-01,Accommodation,Previous accommodation ended,Qld,1947.0,individual_reason
2018-04-01,Financial,Financial difficulties,Qld,5016.0,individual_reason
2018-04-01,Financial,Housing affordability stress,Qld,4115.0,individual_reason
2018-04-01,Financial,Employment difficulties,Qld,598.0,individual_reason
2018-04-01,Financial,Unemployment,Qld,1457.0,individual_reason
2018-04-01,Financial,Problematic gambling,Qld,27.0,individual_reason
2018-04-01,Interpersonal,Time out from family/other situation,Qld,1115.0,individual_reason
2018-04-01,Interpersonal,Relationship/family breakdown,Qld,2377.0,individual_reason
2018-04-01,Interpersonal,Sexual abuse,Qld,141.0,individual_reason
2018-04-01,Interpersonal,Family and domestic violence,Qld,3101.0,individual_reason
2018-04-01,Interpersonal,Non-family violence,Qld,164.0,individual_reason
2018-04-01,Health,Mental health issues,Qld,1568.0,individual_reason
2018-04-01,Health,Medical issues,Qld,1034.0,individual_reason
2018-04-01,Health,Problematic drug or substance use,Qld,483.0,individual_reason
2018-04-01,Health,Problematic alcohol use,Qld,376.0,individual_reason
2018-04-01,Other,Transition from custodial arrangements,Qld,139.0,individual_reason
2018-04-01,Other,Transition from foster care and child safety residential placements,Qld,63.0,individual_reason
2018-04-01,Other,Transition from other care arrangements,Qld,73.0,individual_reason
2018-04-01,Other,Discrimination including racial discrimination,Qld,35.0,individual_reason
2018-04-01,Other,Itinerant,Qld,372.0,individual_reason
2018-04-01,Other,Unable to return home due to environmental reasons,Qld,178.0,individual_reason
2018-04-01,Other,Disengagement with school or other education and training,Qld,105.0,individual_reason
2018-04-01,Other,Lack of family and/or community support,Qld,2628.0,individual_reason
2018-04-01,Other,Other (not elsewhere classified),Qld,931.0,individual_reason
2018-03-01,Accommodation,Housing crisis (e.g. eviction),Qld,4651.0,individual_reason
2018-03-01,Accommodation,Inadequate or inappropriate dwelling conditions,Qld,3276.0,individual_reason
2018-03-01,Accommodation,Previous accommodation ended,Qld,1954.0,individual_reason
2018-03-01,Financial,Financial difficulties,Qld,5104.0,individual_reason
2018-03-01,Financial,Housing affordability stress,Qld,4020.0,individual_reason
2018-03-01,Financial,Employment difficulties,Qld,562.0,individual_reason
2018-03-01,Financial,Unemployment,Qld,1464.0,individual_reason
2018-03-01,Financial,Problematic gambling,Qld,30.0,individual_reason
2018-03-01,Interpersonal,Time out from family/other situation,Qld,1109.0,individual_reason
2018-03-01,Interpersonal,Relationship/family breakdown,Qld,2328.0,individual_reason
2018-03-01,Interpersonal,Sexual abuse,Qld,135.0,individual_reason
2018-03-01,Interpersonal,Family and domestic violence,Qld,3047.0,individual_reason
2018-03-01,Interpersonal,Non-family violence,Qld,172.0,individual_reason
2018-03-01,Health,Mental health issues,Qld,1570.0,individual_reason
2018-03-01,Health,Medical issues,Qld,1031.0,individual_reason
2018-03-01,Health,Problematic drug or substance use,Qld,498.0,individual_reason
2018-03-01,Health,Problematic alcohol use,Qld,388.0,individual_reason
2018-03-01,Other,Transition from custodial arrangements,Qld,138.0,individual_reason
2018-03-01,Other,Transition from foster care and child safety residential placements,Qld,60.0,individual_reason
2018-03-01,Other,Transition from other care arrangements,Qld,76.0,individual_reason
2018-03-01,Other,Discrimination including racial discrimination,Qld,32.0,individual_reason
2018-03-01,Other,Itinerant,Qld,379.0,individual_reason
2018-03-01,Other,Unable to return home due to environmental reasons,Qld,181.0,individual_reason
2018-03-01,Other,Disengagement with school or other education and training,Qld,107.0,individual_reason
2018-03-01,Other,Lack of family and/or community support,Qld,2522.0,individual_reason
2018-03-01,Other,Other (not elsewhere classified),Qld,952.0,individual_reason
2018-02-01,Accommodation,Housing crisis (e.g. eviction),Qld,4600.0,individual_reason
2018-02-01,Accommodation,Inadequate or inappropriate dwelling conditions,Qld,3222.0,individual_reason
2018-02-01,Accommodation,Previous accommodation ended,Qld,1858.0,individual_reason
2018-02-01,Financial,Financial difficulties,Qld,4928.0,individual_reason
2018-02-01,Financial,Housing affordability stress,Qld,3910.0,individual_reason
2018-02-01,Financial,Employment difficulties,Qld,514.0,individual_reason
2018-02-01,Financial,Unemployment,Qld,1391.0,individual_reason
2018-02-01,Financial,Problematic gambling,Qld,23.0,individual_reason
2018-02-01,Interpersonal,Time out from family/other situation,Qld,1072.0,individual_reason
2018-02-01,Interpersonal,Relationship/family breakdown,Qld,2219.0,individual_reason
2018-02-01,Interpersonal,Sexual abuse,Qld,113.0,individual_reason
2018-02-01,Interpersonal,Family and domestic violence,Qld,3014.0,individual_reason
2018-02-01,Interpersonal,Non-family violence,Qld,174.0,individual_reason
2018-02-01,Health,Mental health issues,Qld,1522.0,individual_reason
2018-02-01,Health,Medical issues,Qld,951.0,individual_reason
2018-02-01,Health,Problematic drug or substance use,Qld,469.0,individual_reason
2018-02-01,Health,Problematic alcohol use,Qld,364.0,individual_reason
2018-02-01,Other,Transition from custodial arrangements,Qld,122.0,individual_reason
2018-02-01,Other,Transition from foster care and child safety residential placements,Qld,65.0,individual_reason
2018-02-01,Other,Transition from other care arrangements,Qld,83.0,individual_reason
2018-02-01,Other,Discrimination including racial discrimination,Qld,39.0,individual_reason
2018-02-01,Other,Itinerant,Qld,322.0,individual_reason
2018-02-01,Other,Unable to return home due to environmental reasons,Qld,170.0,individual_reason
2018-02-01,Other,Disengagement with school or other education and training,Qld,110.0,individual_reason
2018-02-01,Other,Lack of family and/or community support,Qld,2406.0,individual_reason
2018-02-01,Other,Other (not elsewhere classified),Qld,909.0,individual_reason
2018-01-01,Accommodation,Housing crisis (e.g. eviction),Qld,4653.0,individual_reason
2018-01-01,Accommodation,Inadequate or inappropriate dwelling conditions,Qld,3242.0,individual_reason
2018-01-01,Accommodation,Previous accommodation ended,Qld,1822.0,individual_reason
2018-01-01,Financial,Financial difficulties,Qld,4795.0,individual_reason
2018-01-01,Financial,Housing affordability stress,Qld,3767.0,individual_reason
2018-01-01,Financial,Employment difficulties,Qld,461.0,individual_reason
2018-01-01,Financial,Unemployment,Qld,1342.0,individual_reason
2018-01-01,Financial,Problematic gambling,Qld,26.0,individual_reason
2018-01-01,Interpersonal,Time out from family/other situation,Qld,992.0,individual_reason
2018-01-01,Interpersonal,Relationship/family breakdown,Qld,2259.0,individual_reason
2018-01-01,Interpersonal,Sexual abuse,Qld,101.0,individual_reason
2018-01-01,Interpersonal,Family and domestic violence,Qld,3086.0,individual_reason
2018-01-01,Interpersonal,Non-family violence,Qld,150.0,individual_reason
2018-01-01,Health,Mental health issues,Qld,1510.0,individual_reason
2018-01-01,Health,Medical issues,Qld,890.0,individual_reason
2018-01-01,Health,Problematic drug or substance use,Qld,507.0,individual_reason
2018-01-01,Health,Problematic alcohol use,Qld,349.0,individual_reason
2018-01-01,Other,Transition from custodial arrangements,Qld,117.0,individual_reason
2018-01-01,Other,Transition from foster care and child safety residential placements,Qld,72.0,individual_reason
2018-01-01,Other,Transition from other care arrangements,Qld,99.0,individual_reason
2018-01-01,Other,Discrimination including racial discrimination,Qld,48.0,individual_reason
2018-01-01,Other,Itinerant,Qld,344.0,individual_reason
2018-01-01,Other,Unable to return home due to environmental reasons,Qld,186.0,individual_reason
2018-01-01,Other,Disengagement with school or other education and training,Qld,111.0,individual_reason
2018-01-01,Other,Lack of family and/or community support,Qld,2303.0,individual_reason
2018-01-01,Other,Other (not elsewhere classified),Qld,866.0,individual_reason
2017-12-01,Accommodation,Housing crisis (e.g. eviction),Qld,4381.0,individual_reason
2017-12-01,Accommodation,Inadequate or inappropriate dwelling conditions,Qld,2931.0,individual_reason
2017-12-01,Accommodation,Previous accommodation ended,Qld,1709.0,individual_reason
2017-12-01,Financial,Financial difficulties,Qld,4095.0,individual_reason
2017-12-01,Financial,Housing affordability stress,Qld,3260.0,individual_reason
2017-12-01,Financial,Employment difficulties,Qld,388.0,individual_reason
2017-12-01,Financial,Unemployment,Qld,1079.0,individual_reason
2017-12-01,Financial,Problematic gambling,Qld,20.0,individual_reason
2017-12-01,Interpersonal,Time out from family/other situation,Qld,944.0,individual_reason
2017-12-01,Interpersonal,Relationship/family breakdown,Qld,2048.0,individual_reason
2017-12-01,Interpersonal,Sexual abuse,Qld,82.0,individual_reason
2017-12-01,Interpersonal,Family and domestic violence,Qld,2788.0,individual_reason
2017-12-01,Interpersonal,Non-family violence,Qld,138.0,individual_reason
2017-12-01,Health,Mental health issues,Qld,1313.0,individual_reason
2017-12-01,Health,Medical issues,Qld,788.0,individual_reason
2017-12-01,Health,Problematic drug or substance use,Qld,452.0,individual_reason
2017-12-01,Health,Problematic alcohol use,Qld,300.0,individual_reason
2017-12-01,Other,Transition from custodial arrangements,Qld,126.0,individual_reason
2017-12-01,Other,Transition from foster care and child safety residential placements,Qld,75.0,individual_reason
2017-12-01,Other,Transition from other care arrangements,Qld,71.0,individual_reason
2017-12-01,Other,Discrimination including racial discrimination,Qld,45.0,individual_reason
2017-12-01,Other,Itinerant,Qld,319.0,individual_reason
2017-12-01,Other,Unable to return home due to environmental reasons,Qld,183.0,individual_reason
2017-12-01,Other,Disengagement with school or other education and training,Qld,98.0,individual_reason
2017-12-01,Other,Lack of family and/or community support,Qld,2109.0,individual_reason
2017-12-01,Other,Other (not elsewhere classified),Qld,825.0,individual_reason
2017-11-01,Accommodation,Housing crisis (e.g. eviction),Qld,4735.0,individual_reason
2017-11-01,Accommodation,Inadequate or inappropriate dwelling conditions,Qld,3130.0,individual_reason
2017-11-01,Accommodation,Previous accommodation ended,Qld,1910.0,individual_reason
2017-11-01,Financial,Financial difficulties,Qld,4396.0,individual_reason
2017-11-01,Financial,Housing affordability stress,Qld,3482.0,individual_reason
2017-11-01,Financial,Employment difficulties,Qld,415.0,individual_reason
2017-11-01,Financial,Unemployment,Qld,1138.0,individual_reason
2017-11-01,Financial,Problematic gambling,Qld,35.0,individual_reason
2017-11-01,Interpersonal,Time out from family/other situation,Qld,1027.0,individual_reason
2017-11-01,Interpersonal,Relationship/family breakdown,Qld,2234.0,individual_reason
2017-11-01,Interpersonal,Sexual abuse,Qld,121.0,individual_reason
2017-11-01,Interpersonal,Family and domestic violence,Qld,2994.0,individual_reason
2017-11-01,Interpersonal,Non-family violence,Qld,180.0,individual_reason
2017-11-01,Health,Mental health issues,Qld,1391.0,individual_reason
2017-11-01,Health,Medical issues,Qld,867.0,individual_reason
2017-11-01,Health,Problematic drug or substance use,Qld,499.0,individual_reason
2017-11-01,Health,Problematic alcohol use,Qld,335.0,individual_reason
2017-11-01,Other,Transition from custodial arrangements,Qld,130.0,individual_reason
2017-11-01,Other,Transition from foster care and child safety residential placements,Qld,80.0,individual_reason
2017-11-01,Other,Transition from other care arrangements,Qld,73.0,individual_reason
2017-11-01,Other,Discrimination including racial discrimination,Qld,46.0,individual_reason
2017-11-01,Other,Itinerant,Qld,374.0,individual_reason
2017-11-01,Other,Unable to return home due to environmental reasons,Qld,183.0,individual_reason
2017-11-01,Other,Disengagement with school or other education and training,Qld,106.0,individual_reason
2017-11-01,Other,Lack of family and/or community support,Qld,2340.0,individual_reason
2017-11-01,Other,Other (not elsewhere classified),Qld,881.0,individual_reason
2017-10-01,Accommodation,Housing crisis (e.g. eviction),Qld,4790.0,individual_reason
2017-10-01,Accommodation,Inadequate or inappropriate dwelling conditions,Qld,3137.0,individual_reason
2017-10-01,Accommodation,Previous accommodation ended,Qld,1886.0,individual_reason
2017-10-01,Financial,Financial difficulties,Qld,4271.0,individual_reason
2017-10-01,Financial,Housing affordability stress,Qld,3489.0,individual_reason
2017-10-01,Financial,Employment difficulties,Qld,469.0,individual_reason
2017-10-01,Financial,Unemployment,Qld,1147.0,individual_reason
2017-10-01,Financial,Problematic gambling,Qld,36.0,individual_reason
2017-10-01,Interpersonal,Time out from family/other situation,Qld,1071.0,individual_reason
2017-10-01,Interpersonal,Relationship/family breakdown,Qld,2212.0,individual_reason
2017-10-01,Interpersonal,Sexual abuse,Qld,102.0,individual_reason
2017-10-01,Interpersonal,Family and domestic violence,Qld,2887.0,individual_reason
2017-10-01,Interpersonal,Non-family violence,Qld,187.0,individual_reason
2017-10-01,Health,Mental health issues,Qld,1404.0,individual_reason
2017-10-01,Health,Medical issues,Qld,895.0,individual_reason
2017-10-01,Health,Problematic drug or substance use,Qld,478.0,individual_reason
2017-10-01,Health,Problematic alcohol use,Qld,353.0,individual_reason
2017-10-01,Other,Transition from custodial arrangements,Qld,144.0,individual_reason
2017-10-01,Other,Transition from foster care and child safety residential placements,Qld,76.0,individual_reason
2017-10-01,Other,Transition from other care arrangements,Qld,84.0,individual_reason
2017-10-01,Other,Discrimination including racial discrimination,Qld,53.0,individual_reason
2017-10-01,Other,Itinerant,Qld,357.0,individual_reason
2017-10-01,Other,Unable to return home due to environmental reasons,Qld,194.0,individual_reason
2017-10-01,Other,Disengagement with school or other education and training,Qld,95.0,individual_reason
2017-10-01,Other,Lack of family and/or community support,Qld,2259.0,individual_reason
2017-10-01,Other,Other (not elsewhere classified),Qld,872.0,individual_reason
2017-09-01,Accommodation,Housing crisis (e.g. eviction),Qld,4904.0,individual_reason
2017-09-01,Accommodation,Inadequate or inappropriate dwelling conditions,Qld,3240.0,individual_reason
2017-09-01,Accommodation,Previous accommodation ended,Qld,1928.0,individual_reason
2017-09-01,Financial,Financial difficulties,Qld,4308.0,individual_reason
2017-09-01,Financial,Housing affordability stress,Qld,3490.0,individual_reason
2017-09-01,Financial,Employment difficulties,Qld,476.0,individual_reason
2017-09-01,Financial,Unemployment,Qld,1190.0,individual_reason
2017-09-01,Financial,Problematic gambling,Qld,43.0,individual_reason
2017-09-01,Interpersonal,Time out from family/other situation,Qld,1070.0,individual_reason
2017-09-01,Interpersonal,Relationship/family breakdown,Qld,2183.0,individual_reason
2017-09-01,Interpersonal,Sexual abuse,Qld,105.0,individual_reason
2017-09-01,Interpersonal,Family and domestic violence,Qld,2858.0,individual_reason
2017-09-01,Interpersonal,Non-family violence,Qld,194.0,individual_reason
2017-09-01,Health,Mental health issues,Qld,1430.0,individual_reason
2017-09-01,Health,Medical issues,Qld,932.0,individual_reason
2017-09-01,Health,Problematic drug or substance use,Qld,506.0,individual_reason
2017-09-01,Health,Problematic alcohol use,Qld,380.0,individual_reason
2017-09-01,Other,Transition from custodial arrangements,Qld,155.0,individual_reason
2017-09-01,Other,Transition from foster care and child safety residential placements,Qld,76.0,individual_reason
2017-09-01,Other,Transition from other care arrangements,Qld,79.0,individual_reason
2017-09-01,Other,Discrimination including racial discrimination,Qld,70.0,individual_reason
2017-09-01,Other,Itinerant,Qld,403.0,individual_reason
2017-09-01,Other,Unable to return home due to environmental reasons,Qld,188.0,individual_reason
2017-09-01,Other,Disengagement with school or other education and training,Qld,94.0,individual_reason
2017-09-01,Other,Lack of family and/or community support,Qld,2214.0,individual_reason
2017-09-01,Other,Other (not elsewhere classified),Qld,910.0,individual_reason
2017-08-01,Accommodation,Housing crisis (e.g. eviction),Qld,4895.0,individual_reason
2017-08-01,Accommodation,Inadequate or inappropriate dwelling conditions,Qld,3332.0,individual_reason
2017-08-01,Accommodation,Previous accommodation ended,Qld,1939.0,individual_reason
2017-08-01,Financial,Financial difficulties,Qld,4240.0,individual_reason
2017-08-01,Financial,Housing affordability stress,Qld,3506.0,individual_reason
2017-08-01,Financial,Employment difficulties,Qld,474.0,individual_reason
2017-08-01,Financial,Unemployment,Qld,1276.0,individual_reason
2017-08-01,Financial,Problematic gambling,Qld,36.0,individual_reason
2017-08-01,Interpersonal,Time out from family/other situation,Qld,1028.0,individual_reason
2017-08-01,Interpersonal,Relationship/family breakdown,Qld,2166.0,individual_reason
2017-08-01,Interpersonal,Sexual abuse,Qld,98.0,individual_reason
2017-08-01,Interpersonal,Family and domestic violence,Qld,2928.0,individual_reason
2017-08-01,Interpersonal,Non-family violence,Qld,191.0,individual_reason
2017-08-01,Health,Mental health issues,Qld,1427.0,individual_reason
2017-08-01,Health,Medical issues,Qld,970.0,individual_reason
2017-08-01,Health,Problematic drug or substance use,Qld,554.0,individual_reason
2017-08-01,Health,Problematic alcohol use,Qld,449.0,individual_reason
2017-08-01,Other,Transition from custodial arrangements,Qld,155.0,individual_reason
2017-08-01,Other,Transition from foster care and child safety residential placements,Qld,82.0,individual_reason
2017-08-01,Other,Transition from other care arrangements,Qld,86.0,individual_reason
2017-08-01,Other,Discrimination including racial discrimination,Qld,71.0,individual_reason
2017-08-01,Other,Itinerant,Qld,484.0,individual_reason
2017-08-01,Other,Unable to return home due to environmental reasons,Qld,206.0,individual_reason
2017-08-01,Other,Disengagement with school or other education and training,Qld,94.0,individual_reason
2017-08-01,Other,Lack of family and/or community support,Qld,2299.0,individual_reason
2017-08-01,Other,Other (not elsewhere classified),Qld,1024.0,individual_reason
2017-07-01,Accommodation,Housing crisis (e.g. eviction),Qld,4894.0,individual_reason
2017-07-01,Accommodation,Inadequate or inappropriate dwelling conditions,Qld,3171.0,individual_reason
2017-07-01,Accommodation,Previous accommodation ended,Qld,2015.0,individual_reason
2017-07-01,Financial,Financial difficulties,Qld,4307.0,individual_reason
2017-07-01,Financial,Housing affordability stress,Qld,3440.0,individual_reason
2017-07-01,Financial,Employment difficulties,Qld,445.0,individual_reason
2017-07-01,Financial,Unemployment,Qld,1245.0,individual_reason
2017-07-01,Financial,Problematic gambling,Qld,28.0,individual_reason
2017-07-01,Interpersonal,Time out from family/other situation,Qld,967.0,individual_reason
2017-07-01,Interpersonal,Relationship/family breakdown,Qld,2155.0,individual_reason
2017-07-01,Interpersonal,Sexual abuse,Qld,92.0,individual_reason
2017-07-01,Interpersonal,Family and domestic violence,Qld,2794.0,individual_reason
2017-07-01,Interpersonal,Non-family violence,Qld,175.0,individual_reason
2017-07-01,Health,Mental health issues,Qld,1397.0,individual_reason
2017-07-01,Health,Medical issues,Qld,884.0,individual_reason
2017-07-01,Health,Problematic drug or substance use,Qld,496.0,individual_reason
2017-07-01,Health,Problematic alcohol use,Qld,413.0,individual_reason
2017-07-01,Other,Transition from custodial arrangements,Qld,153.0,individual_reason
2017-07-01,Other,Transition from foster care and child safety residential placements,Qld,82.0,individual_reason
2017-07-01,Other,Transition from other care arrangements,Qld,85.0,individual_reason
2017-07-01,Other,Discrimination including racial discrimination,Qld,68.0,individual_reason
2017-07-01,Other,Itinerant,Qld,415.0,individual_reason
2017-07-01,Other,Unable to return home due to environmental reasons,Qld,194.0,individual_reason
2017-07-01,Other,Disengagement with school or other education and training,Qld,94.0,individual_reason
2017-07-01,Other,Lack of family and/or community support,Qld,2211.0,individual_reason
2017-07-01,Other,Other (not elsewhere classified),Qld,1013.0,individual_reason
2026-03-01,Accommodation,Accommodation,WA,3351.0,group_total
2026-03-01,Financial,Financial,WA,3536.0,group_total
2026-03-01,Interpersonal,Interpersonal Relationships,WA,4791.0,group_total
2026-03-01,Health,Health,WA,2028.0,group_total
2026-03-01,Other,Other,WA,2784.0,group_total
2026-03-01,Not stated,Not stated,WA,37.0,group_total
2026-03-01,Total,Total Clients,WA,7898.0,group_total
2026-02-01,Accommodation,Accommodation,WA,3247.0,group_total
2026-02-01,Financial,Financial,WA,3383.0,group_total
2026-02-01,Interpersonal,Interpersonal Relationships,WA,4753.0,group_total
2026-02-01,Health,Health,WA,1940.0,group_total
2026-02-01,Other,Other,WA,2717.0,group_total
2026-02-01,Not stated,Not stated,WA,31.0,group_total
2026-02-01,Total,Total Clients,WA,7782.0,group_total
2026-01-01,Accommodation,Accommodation,WA,3210.0,group_total
2026-01-01,Financial,Financial,WA,3218.0,group_total
2026-01-01,Interpersonal,Interpersonal Relationships,WA,4759.0,group_total
2026-01-01,Health,Health,WA,1940.0,group_total
2026-01-01,Other,Other,WA,2729.0,group_total
2026-01-01,Not stated,Not stated,WA,41.0,group_total
2026-01-01,Total,Total Clients,WA,7702.0,group_total
2025-12-01,Accommodation,Accommodation,WA,3144.0,group_total
2025-12-01,Financial,Financial,WA,3131.0,group_total
2025-12-01,Interpersonal,Interpersonal Relationships,WA,4705.0,group_total
2025-12-01,Health,Health,WA,1901.0,group_total
2025-12-01,Other,Other,WA,2724.0,group_total
2025-12-01,Not stated,Not stated,WA,24.0,group_total
2025-12-01,Total,Total Clients,WA,7531.0,group_total
2025-11-01,Accommodation,Accommodation,WA,3219.0,group_total
2025-11-01,Financial,Financial,WA,3324.0,group_total
2025-11-01,Interpersonal,Interpersonal Relationships,WA,4829.0,group_total
2025-11-01,Health,Health,WA,2036.0,group_total
2025-11-01,Other,Other,WA,2562.0,group_total
2025-11-01,Not stated,Not stated,WA,64.0,group_total
2025-11-01,Total,Total Clients,WA,7740.0,group_total
2025-10-01,Accommodation,Accommodation,WA,3183.0,group_total
2025-10-01,Financial,Financial,WA,3360.0,group_total
2025-10-01,Interpersonal,Interpersonal Relationships,WA,4967.0,group_total
2025-10-01,Health,Health,WA,2069.0,group_total
2025-10-01,Other,Other,WA,2686.0,group_total
2025-10-01,Not stated,Not stated,WA,51.0,group_total
2025-10-01,Total,Total Clients,WA,8036.0,group_total
2025-09-01,Accommodation,Accommodation,WA,3159.0,group_total
2025-09-01,Financial,Financial,WA,3338.0,group_total
2025-09-01,Interpersonal,Interpersonal Relationships,WA,4773.0,group_total
2025-09-01,Health,Health,WA,2023.0,group_total
2025-09-01,Other,Other,WA,2441.0,group_total
2025-09-01,Not stated,Not stated,WA,54.0,group_total
2025-09-01,Total,Total Clients,WA,7815.0,group_total
2025-08-01,Accommodation,Accommodation,WA,3188.0,group_total
2025-08-01,Financial,Financial,WA,3314.0,group_total
2025-08-01,Interpersonal,Interpersonal Relationships,WA,4681.0,group_total
2025-08-01,Health,Health,WA,1965.0,group_total
