Month,Client_Group,State,Count
2023-10-01,Drug or alcohol issues,ACT,228.0
2023-10-01,Financial assistance for accommodation,ACT,37.0
2023-10-01,Nights in emergency accommodation,ACT,9342.0
2023-10-01,Emergency accommodation,ACT,352.0
2023-10-01,Homeless,ACT,1020.0
2023-10-01,At risk of homelessness,ACT,860.0
2023-09-01,Indigenous,ACT,402.0
2023-09-01,FDV,ACT,671.0
2023-09-01,Mental health,ACT,747.0
2023-09-01,Drug or alcohol issues,ACT,223.0
2023-09-01,Financial assistance for accommodation,ACT,43.0
2023-09-01,Nights in emergency accommodation,ACT,8704.0
2023-09-01,Emergency accommodation,ACT,354.0
2023-09-01,Homeless,ACT,1007.0
2023-09-01,At risk of homelessness,ACT,858.0
2023-08-01,Indigenous,ACT,398.0
2023-08-01,FDV,ACT,695.0
2023-08-01,Mental health,ACT,755.0
2023-08-01,Drug or alcohol issues,ACT,228.0
2023-08-01,Financial assistance for accommodation,ACT,62.0
2023-08-01,Nights in emergency accommodation,ACT,9432.0
2023-08-01,Emergency accommodation,ACT,373.0
2023-08-01,Homeless,ACT,1027.0
2023-08-01,At risk of homelessness,ACT,857.0
2023-07-01,Indigenous,ACT,384.0
2023-07-01,FDV,ACT,660.0
2023-07-01,Mental health,ACT,723.0
2023-07-01,Drug or alcohol issues,ACT,225.0
2023-07-01,Financial assistance for accommodation,ACT,72.0
2023-07-01,Nights in emergency accommodation,ACT,10035.0
2023-07-01,Emergency accommodation,ACT,386.0
2023-07-01,Homeless,ACT,1017.0
2023-07-01,At risk of homelessness,ACT,862.0
2023-06-01,Indigenous,ACT,366.0
2023-06-01,FDV,ACT,624.0
2023-06-01,Mental health,ACT,743.0
2023-06-01,Drug or alcohol issues,ACT,234.0
2023-06-01,Financial assistance for accommodation,ACT,74.0
2023-06-01,Nights in emergency accommodation,ACT,9349.0
2023-06-01,Emergency accommodation,ACT,360.0
2023-06-01,Homeless,ACT,1006.0
2023-06-01,At risk of homelessness,ACT,874.0
2023-05-01,Indigenous,ACT,365.0
2023-05-01,FDV,ACT,656.0
2023-05-01,Mental health,ACT,743.0
2023-05-01,Drug or alcohol issues,ACT,228.0
2023-05-01,Financial assistance for accommodation,ACT,86.0
2023-05-01,Nights in emergency accommodation,ACT,9710.0
2023-05-01,Emergency accommodation,ACT,380.0
2023-05-01,Homeless,ACT,981.0
2023-05-01,At risk of homelessness,ACT,911.0
2023-04-01,Indigenous,ACT,347.0
2023-04-01,FDV,ACT,662.0
2023-04-01,Mental health,ACT,745.0
2023-04-01,Drug or alcohol issues,ACT,219.0
2023-04-01,Financial assistance for accommodation,ACT,80.0
2023-04-01,Nights in emergency accommodation,ACT,9499.0
2023-04-01,Emergency accommodation,ACT,369.0
2023-04-01,Homeless,ACT,971.0
2023-04-01,At risk of homelessness,ACT,861.0
2023-03-01,Indigenous,ACT,359.0
2023-03-01,FDV,ACT,710.0
2023-03-01,Mental health,ACT,777.0
2023-03-01,Drug or alcohol issues,ACT,230.0
2023-03-01,Financial assistance for accommodation,ACT,73.0
2023-03-01,Nights in emergency accommodation,ACT,9698.0
2023-03-01,Emergency accommodation,ACT,371.0
2023-03-01,Homeless,ACT,1007.0
2023-03-01,At risk of homelessness,ACT,899.0
2023-02-01,Indigenous,ACT,364.0
2023-02-01,FDV,ACT,718.0
2023-02-01,Mental health,ACT,766.0
2023-02-01,Drug or alcohol issues,ACT,227.0
2023-02-01,Financial assistance for accommodation,ACT,55.0
2023-02-01,Nights in emergency accommodation,ACT,8237.0
2023-02-01,Emergency accommodation,ACT,334.0
2023-02-01,Homeless,ACT,977.0
2023-02-01,At risk of homelessness,ACT,900.0
2023-01-01,Indigenous,ACT,372.0
2023-01-01,FDV,ACT,762.0
2023-01-01,Mental health,ACT,756.0
2023-01-01,Drug or alcohol issues,ACT,221.0
2023-01-01,Financial assistance for accommodation,ACT,31.0
2023-01-01,Nights in emergency accommodation,ACT,8426.0
2023-01-01,Emergency accommodation,ACT,347.0
2023-01-01,Homeless,ACT,1016.0
2023-01-01,At risk of homelessness,ACT,914.0
2022-12-01,Indigenous,ACT,371.0
2022-12-01,FDV,ACT,755.0
2022-12-01,Mental health,ACT,735.0
2022-12-01,Drug or alcohol issues,ACT,210.0
2022-12-01,Financial assistance for accommodation,ACT,26.0
2022-12-01,Nights in emergency accommodation,ACT,8756.0
2022-12-01,Emergency accommodation,ACT,321.0
2022-12-01,Homeless,ACT,1013.0
2022-12-01,At risk of homelessness,ACT,895.0
2022-11-01,Indigenous,ACT,390.0
2022-11-01,FDV,ACT,782.0
2022-11-01,Mental health,ACT,770.0
2022-11-01,Drug or alcohol issues,ACT,226.0
2022-11-01,Financial assistance for accommodation,ACT,26.0
2022-11-01,Nights in emergency accommodation,ACT,8705.0
2022-11-01,Emergency accommodation,ACT,331.0
2022-11-01,Homeless,ACT,1086.0
2022-11-01,At risk of homelessness,ACT,895.0
2022-10-01,Indigenous,ACT,365.0
2022-10-01,FDV,ACT,746.0
2022-10-01,Mental health,ACT,750.0
2022-10-01,Drug or alcohol issues,ACT,227.0
2022-10-01,Financial assistance for accommodation,ACT,26.0
2022-10-01,Nights in emergency accommodation,ACT,9070.0
2022-10-01,Emergency accommodation,ACT,331.0
2022-10-01,Homeless,ACT,1069.0
2022-10-01,At risk of homelessness,ACT,858.0
2022-09-01,Indigenous,ACT,372.0
2022-09-01,FDV,ACT,721.0
2022-09-01,Mental health,ACT,749.0
2022-09-01,Drug or alcohol issues,ACT,234.0
2022-09-01,Financial assistance for accommodation,ACT,41.0
2022-09-01,Nights in emergency accommodation,ACT,9055.0
2022-09-01,Emergency accommodation,ACT,350.0
2022-09-01,Homeless,ACT,1099.0
2022-09-01,At risk of homelessness,ACT,838.0
2022-08-01,Indigenous,ACT,380.0
2022-08-01,FDV,ACT,710.0
2022-08-01,Mental health,ACT,765.0
2022-08-01,Drug or alcohol issues,ACT,239.0
2022-08-01,Financial assistance for accommodation,ACT,41.0
2022-08-01,Nights in emergency accommodation,ACT,9255.0
2022-08-01,Emergency accommodation,ACT,363.0
2022-08-01,Homeless,ACT,1079.0
2022-08-01,At risk of homelessness,ACT,848.0
2022-07-01,Indigenous,ACT,373.0
2022-07-01,FDV,ACT,700.0
2022-07-01,Mental health,ACT,742.0
2022-07-01,Drug or alcohol issues,ACT,234.0
2022-07-01,Financial assistance for accommodation,ACT,51.0
2022-07-01,Nights in emergency accommodation,ACT,9447.0
2022-07-01,Emergency accommodation,ACT,360.0
2022-07-01,Homeless,ACT,1087.0
2022-07-01,At risk of homelessness,ACT,832.0
2022-06-01,Indigenous,ACT,372.0
2022-06-01,FDV,ACT,700.0
2022-06-01,Mental health,ACT,727.0
2022-06-01,Drug or alcohol issues,ACT,229.0
2022-06-01,Financial assistance for accommodation,ACT,48.0
2022-06-01,Nights in emergency accommodation,ACT,9139.0
2022-06-01,Emergency accommodation,ACT,344.0
2022-06-01,Homeless,ACT,1061.0
2022-06-01,At risk of homelessness,ACT,801.0
2022-05-01,Indigenous,ACT,361.0
2022-05-01,FDV,ACT,686.0
2022-05-01,Mental health,ACT,691.0
2022-05-01,Drug or alcohol issues,ACT,224.0
2022-05-01,Financial assistance for accommodation,ACT,47.0
2022-05-01,Nights in emergency accommodation,ACT,9423.0
2022-05-01,Emergency accommodation,ACT,349.0
2022-05-01,Homeless,ACT,1058.0
2022-05-01,At risk of homelessness,ACT,780.0
2022-04-01,Indigenous,ACT,358.0
2022-04-01,FDV,ACT,696.0
2022-04-01,Mental health,ACT,675.0
2022-04-01,Drug or alcohol issues,ACT,214.0
2022-04-01,Financial assistance for accommodation,ACT,40.0
2022-04-01,Nights in emergency accommodation,ACT,8923.0
2022-04-01,Emergency accommodation,ACT,341.0
2022-04-01,Homeless,ACT,1061.0
2022-04-01,At risk of homelessness,ACT,739.0
2022-03-01,Indigenous,ACT,391.0
2022-03-01,FDV,ACT,708.0
2022-03-01,Mental health,ACT,679.0
2022-03-01,Drug or alcohol issues,ACT,220.0
2022-03-01,Financial assistance for accommodation,ACT,40.0
2022-03-01,Nights in emergency accommodation,ACT,9249.0
2022-03-01,Emergency accommodation,ACT,354.0
2022-03-01,Homeless,ACT,1104.0
2022-03-01,At risk of homelessness,ACT,756.0
2022-02-01,Indigenous,ACT,376.0
2022-02-01,FDV,ACT,720.0
2022-02-01,Mental health,ACT,679.0
2022-02-01,Drug or alcohol issues,ACT,222.0
2022-02-01,Financial assistance for accommodation,ACT,35.0
2022-02-01,Nights in emergency accommodation,ACT,8152.0
2022-02-01,Emergency accommodation,ACT,327.0
2022-02-01,Homeless,ACT,1099.0
2022-02-01,At risk of homelessness,ACT,717.0
2022-01-01,Indigenous,ACT,377.0
2022-01-01,FDV,ACT,720.0
2022-01-01,Mental health,ACT,686.0
2022-01-01,Drug or alcohol issues,ACT,231.0
2022-01-01,Financial assistance for accommodation,ACT,37.0
2022-01-01,Nights in emergency accommodation,ACT,9125.0
2022-01-01,Emergency accommodation,ACT,336.0
2022-01-01,Homeless,ACT,1128.0
2022-01-01,At risk of homelessness,ACT,721.0
2021-12-01,Indigenous,ACT,386.0
2021-12-01,FDV,ACT,732.0
2021-12-01,Mental health,ACT,687.0
2021-12-01,Drug or alcohol issues,ACT,225.0
2021-12-01,Financial assistance for accommodation,ACT,47.0
2021-12-01,Nights in emergency accommodation,ACT,9833.0
2021-12-01,Emergency accommodation,ACT,365.0
2021-12-01,Homeless,ACT,1092.0
2021-12-01,At risk of homelessness,ACT,739.0
2021-11-01,Indigenous,ACT,397.0
2021-11-01,FDV,ACT,761.0
2021-11-01,Mental health,ACT,725.0
2021-11-01,Drug or alcohol issues,ACT,250.0
2021-11-01,Financial assistance for accommodation,ACT,86.0
2021-11-01,Nights in emergency accommodation,ACT,10268.0
2021-11-01,Emergency accommodation,ACT,407.0
2021-11-01,Homeless,ACT,1160.0
2021-11-01,At risk of homelessness,ACT,763.0
2021-10-01,Indigenous,ACT,395.0
2021-10-01,FDV,ACT,760.0
2021-10-01,Mental health,ACT,703.0
2021-10-01,Drug or alcohol issues,ACT,235.0
2021-10-01,Financial assistance for accommodation,ACT,148.0
2021-10-01,Nights in emergency accommodation,ACT,11969.0
2021-10-01,Emergency accommodation,ACT,448.0
2021-10-01,Homeless,ACT,1140.0
2021-10-01,At risk of homelessness,ACT,772.0
2021-09-01,Indigenous,ACT,378.0
2021-09-01,FDV,ACT,729.0
2021-09-01,Mental health,ACT,689.0
2021-09-01,Drug or alcohol issues,ACT,236.0
2021-09-01,Financial assistance for accommodation,ACT,165.0
2021-09-01,Nights in emergency accommodation,ACT,10892.0
2021-09-01,Emergency accommodation,ACT,453.0
2021-09-01,Homeless,ACT,1111.0
2021-09-01,At risk of homelessness,ACT,768.0
2021-08-01,Indigenous,ACT,376.0
2021-08-01,FDV,ACT,714.0
2021-08-01,Mental health,ACT,686.0
2021-08-01,Drug or alcohol issues,ACT,217.0
2021-08-01,Financial assistance for accommodation,ACT,66.0
2021-08-01,Nights in emergency accommodation,ACT,9524.0
2021-08-01,Emergency accommodation,ACT,372.0
2021-08-01,Homeless,ACT,1056.0
2021-08-01,At risk of homelessness,ACT,732.0
2021-07-01,Indigenous,ACT,344.0
2021-07-01,FDV,ACT,712.0
2021-07-01,Mental health,ACT,695.0
2021-07-01,Drug or alcohol issues,ACT,236.0
2021-07-01,Financial assistance for accommodation,ACT,27.0
2021-07-01,Nights in emergency accommodation,ACT,9150.0
2021-07-01,Emergency accommodation,ACT,384.0
2021-07-01,Homeless,ACT,1011.0
2021-07-01,At risk of homelessness,ACT,763.0
2021-06-01,Indigenous,ACT,348.0
2021-06-01,FDV,ACT,714.0
2021-06-01,Mental health,ACT,696.0
2021-06-01,Drug or alcohol issues,ACT,245.0
2021-06-01,Financial assistance for accommodation,ACT,22.0
2021-06-01,Nights in emergency accommodation,ACT,8932.0
2021-06-01,Emergency accommodation,ACT,349.0
2021-06-01,Homeless,ACT,1044.0
2021-06-01,At risk of homelessness,ACT,735.0
2021-05-01,Indigenous,ACT,336.0
2021-05-01,FDV,ACT,726.0
2021-05-01,Mental health,ACT,677.0
2021-05-01,Drug or alcohol issues,ACT,233.0
2021-05-01,Financial assistance for accommodation,ACT,20.0
2021-05-01,Nights in emergency accommodation,ACT,9157.0
2021-05-01,Emergency accommodation,ACT,339.0
2021-05-01,Homeless,ACT,1027.0
2021-05-01,At risk of homelessness,ACT,751.0
2021-04-01,Indigenous,ACT,340.0
2021-04-01,FDV,ACT,722.0
2021-04-01,Mental health,ACT,683.0
2021-04-01,Drug or alcohol issues,ACT,223.0
2021-04-01,Financial assistance for accommodation,ACT,23.0
2021-04-01,Nights in emergency accommodation,ACT,8503.0
2021-04-01,Emergency accommodation,ACT,324.0
2021-04-01,Homeless,ACT,1010.0
2021-04-01,At risk of homelessness,ACT,783.0
2021-03-01,Indigenous,ACT,337.0
2021-03-01,FDV,ACT,726.0
2021-03-01,Mental health,ACT,724.0
2021-03-01,Drug or alcohol issues,ACT,233.0
2021-03-01,Financial assistance for accommodation,ACT,17.0
2021-03-01,Nights in emergency accommodation,ACT,8635.0
2021-03-01,Emergency accommodation,ACT,324.0
2021-03-01,Homeless,ACT,1044.0
2021-03-01,At risk of homelessness,ACT,800.0
2021-02-01,Indigenous,ACT,334.0
2021-02-01,FDV,ACT,744.0
2021-02-01,Mental health,ACT,703.0
2021-02-01,Drug or alcohol issues,ACT,238.0
2021-02-01,Financial assistance for accommodation,ACT,22.0
2021-02-01,Nights in emergency accommodation,ACT,8157.0
2021-02-01,Emergency accommodation,ACT,315.0
2021-02-01,Homeless,ACT,1041.0
2021-02-01,At risk of homelessness,ACT,794.0
2021-01-01,Indigenous,ACT,319.0
2021-01-01,FDV,ACT,727.0
2021-01-01,Mental health,ACT,668.0
2021-01-01,Drug or alcohol issues,ACT,218.0
2021-01-01,Financial assistance for accommodation,ACT,23.0
2021-01-01,Nights in emergency accommodation,ACT,8995.0
2021-01-01,Emergency accommodation,ACT,323.0
2021-01-01,Homeless,ACT,981.0
2021-01-01,At risk of homelessness,ACT,819.0
2020-12-01,Indigenous,ACT,293.0
2020-12-01,FDV,ACT,684.0
2020-12-01,Mental health,ACT,650.0
2020-12-01,Drug or alcohol issues,ACT,215.0
2020-12-01,Financial assistance for accommodation,ACT,25.0
2020-12-01,Nights in emergency accommodation,ACT,9109.0
2020-12-01,Emergency accommodation,ACT,318.0
2020-12-01,Homeless,ACT,989.0
2020-12-01,At risk of homelessness,ACT,780.0
2020-11-01,Indigenous,ACT,302.0
2020-11-01,FDV,ACT,703.0
2020-11-01,Mental health,ACT,668.0
2020-11-01,Drug or alcohol issues,ACT,228.0
2020-11-01,Financial assistance for accommodation,ACT,32.0
2020-11-01,Nights in emergency accommodation,ACT,8702.0
2020-11-01,Emergency accommodation,ACT,338.0
2020-11-01,Homeless,ACT,1038.0
2020-11-01,At risk of homelessness,ACT,771.0
2020-10-01,Indigenous,ACT,310.0
2020-10-01,FDV,ACT,726.0
2020-10-01,Mental health,ACT,672.0
2020-10-01,Drug or alcohol issues,ACT,224.0
2020-10-01,Financial assistance for accommodation,ACT,19.0
2020-10-01,Nights in emergency accommodation,ACT,9466.0
2020-10-01,Emergency accommodation,ACT,344.0
2020-10-01,Homeless,ACT,1040.0
2020-10-01,At risk of homelessness,ACT,795.0
2020-09-01,Indigenous,ACT,308.0
2020-09-01,FDV,ACT,743.0
2020-09-01,Mental health,ACT,691.0
2020-09-01,Drug or alcohol issues,ACT,230.0
2020-09-01,Financial assistance for accommodation,ACT,14.0
2020-09-01,Nights in emergency accommodation,ACT,9029.0
2020-09-01,Emergency accommodation,ACT,354.0
2020-09-01,Homeless,ACT,1033.0
2020-09-01,At risk of homelessness,ACT,832.0
2020-08-01,Indigenous,ACT,305.0
2020-08-01,FDV,ACT,746.0
2020-08-01,Mental health,ACT,650.0
2020-08-01,Drug or alcohol issues,ACT,216.0
2020-08-01,Financial assistance for accommodation,ACT,19.0
2020-08-01,Nights in emergency accommodation,ACT,9483.0
2020-08-01,Emergency accommodation,ACT,349.0
2020-08-01,Homeless,ACT,1061.0
2020-08-01,At risk of homelessness,ACT,773.0
2020-07-01,Indigenous,ACT,301.0
2020-07-01,FDV,ACT,744.0
2020-07-01,Mental health,ACT,668.0
2020-07-01,Drug or alcohol issues,ACT,215.0
2020-07-01,Financial assistance for accommodation,ACT,25.0
2020-07-01,Nights in emergency accommodation,ACT,9514.0
2020-07-01,Emergency accommodation,ACT,388.0
2020-07-01,Homeless,ACT,1046.0
2020-07-01,At risk of homelessness,ACT,801.0
2020-06-01,Indigenous,ACT,302.0
2020-06-01,FDV,ACT,761.0
2020-06-01,Mental health,ACT,666.0
2020-06-01,Drug or alcohol issues,ACT,203.0
2020-06-01,Financial assistance for accommodation,ACT,29.0
2020-06-01,Nights in emergency accommodation,ACT,8743.0
2020-06-01,Emergency accommodation,ACT,375.0
2020-06-01,Homeless,ACT,1077.0
2020-06-01,At risk of homelessness,ACT,827.0
2020-05-01,Indigenous,ACT,294.0
2020-05-01,FDV,ACT,746.0
2020-05-01,Mental health,ACT,671.0
2020-05-01,Drug or alcohol issues,ACT,206.0
2020-05-01,Financial assistance for accommodation,ACT,41.0
2020-05-01,Nights in emergency accommodation,ACT,9078.0
2020-05-01,Emergency accommodation,ACT,356.0
2020-05-01,Homeless,ACT,1071.0
2020-05-01,At risk of homelessness,ACT,803.0
2020-04-01,Indigenous,ACT,292.0
2020-04-01,FDV,ACT,744.0
2020-04-01,Mental health,ACT,650.0
2020-04-01,Drug or alcohol issues,ACT,192.0
2020-04-01,Financial assistance for accommodation,ACT,38.0
2020-04-01,Nights in emergency accommodation,ACT,8216.0
2020-04-01,Emergency accommodation,ACT,329.0
2020-04-01,Homeless,ACT,1027.0
2020-04-01,At risk of homelessness,ACT,837.0
2020-03-01,Indigenous,ACT,293.0
2020-03-01,FDV,ACT,699.0
2020-03-01,Mental health,ACT,658.0
2020-03-01,Drug or alcohol issues,ACT,188.0
2020-03-01,Financial assistance for accommodation,ACT,32.0
2020-03-01,Nights in emergency accommodation,ACT,8412.0
2020-03-01,Emergency accommodation,ACT,318.0
2020-03-01,Homeless,ACT,1032.0
2020-03-01,At risk of homelessness,ACT,806.0
2020-02-01,Indigenous,ACT,282.0
2020-02-01,FDV,ACT,637.0
2020-02-01,Mental health,ACT,625.0
2020-02-01,Drug or alcohol issues,ACT,196.0
2020-02-01,Financial assistance for accommodation,ACT,29.0
2020-02-01,Nights in emergency accommodation,ACT,7867.0
2020-02-01,Emergency accommodation,ACT,318.0
2020-02-01,Homeless,ACT,996.0
2020-02-01,At risk of homelessness,ACT,771.0
2020-01-01,Indigenous,ACT,283.0
2020-01-01,FDV,ACT,640.0
2020-01-01,Mental health,ACT,620.0
2020-01-01,Drug or alcohol issues,ACT,197.0
2020-01-01,Financial assistance for accommodation,ACT,27.0
2020-01-01,Nights in emergency accommodation,ACT,8406.0
2020-01-01,Emergency accommodation,ACT,324.0
2020-01-01,Homeless,ACT,979.0
2020-01-01,At risk of homelessness,ACT,770.0
2019-12-01,Indigenous,ACT,260.0
2019-12-01,FDV,ACT,620.0
2019-12-01,Mental health,ACT,553.0
2019-12-01,Drug or alcohol issues,ACT,175.0
2019-12-01,Financial assistance for accommodation,ACT,24.0
2019-12-01,Nights in emergency accommodation,ACT,8264.0
2019-12-01,Emergency accommodation,ACT,310.0
2019-12-01,Homeless,ACT,939.0
2019-12-01,At risk of homelessness,ACT,714.0
2019-11-01,Indigenous,ACT,271.0
2019-11-01,FDV,ACT,624.0
2019-11-01,Mental health,ACT,564.0
2019-11-01,Drug or alcohol issues,ACT,179.0
2019-11-01,Financial assistance for accommodation,ACT,17.0
2019-11-01,Nights in emergency accommodation,ACT,8133.0
2019-11-01,Emergency accommodation,ACT,321.0
2019-11-01,Homeless,ACT,972.0
2019-11-01,At risk of homelessness,ACT,719.0
2019-10-01,Indigenous,ACT,277.0
2019-10-01,FDV,ACT,597.0
2019-10-01,Mental health,ACT,557.0
2019-10-01,Drug or alcohol issues,ACT,165.0
2019-10-01,Financial assistance for accommodation,ACT,26.0
2019-10-01,Nights in emergency accommodation,ACT,8357.0
2019-10-01,Emergency accommodation,ACT,307.0
2019-10-01,Homeless,ACT,974.0
2019-10-01,At risk of homelessness,ACT,716.0
2019-09-01,Indigenous,ACT,267.0
2019-09-01,FDV,ACT,542.0
2019-09-01,Mental health,ACT,525.0
2019-09-01,Drug or alcohol issues,ACT,158.0
2019-09-01,Financial assistance for accommodation,ACT,24.0
2019-09-01,Nights in emergency accommodation,ACT,8084.0
2019-09-01,Emergency accommodation,ACT,320.0
2019-09-01,Homeless,ACT,918.0
2019-09-01,At risk of homelessness,ACT,693.0
2019-08-01,Indigenous,ACT,270.0
2019-08-01,FDV,ACT,568.0
2019-08-01,Mental health,ACT,559.0
2019-08-01,Drug or alcohol issues,ACT,168.0
2019-08-01,Financial assistance for accommodation,ACT,19.0
2019-08-01,Nights in emergency accommodation,ACT,8572.0
2019-08-01,Emergency accommodation,ACT,323.0
2019-08-01,Homeless,ACT,867.0
2019-08-01,At risk of homelessness,ACT,748.0
2019-07-01,Indigenous,ACT,250.0
2019-07-01,FDV,ACT,541.0
2019-07-01,Mental health,ACT,506.0
2019-07-01,Drug or alcohol issues,ACT,156.0
2019-07-01,Financial assistance for accommodation,ACT,25.0
2019-07-01,Nights in emergency accommodation,ACT,8424.0
2019-07-01,Emergency accommodation,ACT,325.0
2019-07-01,Homeless,ACT,848.0
2019-07-01,At risk of homelessness,ACT,731.0
2019-06-01,Indigenous,ACT,235.0
2019-06-01,FDV,ACT,503.0
2019-06-01,Mental health,ACT,477.0
2019-06-01,Drug or alcohol issues,ACT,140.0
2019-06-01,Financial assistance for accommodation,ACT,21.0
2019-06-01,Nights in emergency accommodation,ACT,7732.0
2019-06-01,Emergency accommodation,ACT,308.0
2019-06-01,Homeless,ACT,828.0
2019-06-01,At risk of homelessness,ACT,699.0
2019-05-01,Indigenous,ACT,241.0
2019-05-01,FDV,ACT,522.0
2019-05-01,Mental health,ACT,514.0
2019-05-01,Drug or alcohol issues,ACT,136.0
2019-05-01,Financial assistance for accommodation,ACT,19.0
2019-05-01,Nights in emergency accommodation,ACT,8212.0
2019-05-01,Emergency accommodation,ACT,316.0
2019-05-01,Homeless,ACT,852.0
2019-05-01,At risk of homelessness,ACT,736.0
2019-04-01,Indigenous,ACT,229.0
2019-04-01,FDV,ACT,527.0
2019-04-01,Mental health,ACT,515.0
2019-04-01,Drug or alcohol issues,ACT,134.0
2019-04-01,Financial assistance for accommodation,ACT,17.0
2019-04-01,Nights in emergency accommodation,ACT,8188.0
2019-04-01,Emergency accommodation,ACT,307.0
2019-04-01,Homeless,ACT,850.0
2019-04-01,At risk of homelessness,ACT,707.0
2019-03-01,Indigenous,ACT,237.0
2019-03-01,FDV,ACT,540.0
2019-03-01,Mental health,ACT,530.0
2019-03-01,Drug or alcohol issues,ACT,137.0
2019-03-01,Financial assistance for accommodation,ACT,24.0
2019-03-01,Nights in emergency accommodation,ACT,8259.0
2019-03-01,Emergency accommodation,ACT,320.0
2019-03-01,Homeless,ACT,847.0
2019-03-01,At risk of homelessness,ACT,758.0
2019-02-01,Indigenous,ACT,248.0
2019-02-01,FDV,ACT,529.0
2019-02-01,Mental health,ACT,573.0
2019-02-01,Drug or alcohol issues,ACT,150.0
2019-02-01,Financial assistance for accommodation,ACT,20.0
2019-02-01,Nights in emergency accommodation,ACT,7415.0
2019-02-01,Emergency accommodation,ACT,312.0
2019-02-01,Homeless,ACT,876.0
2019-02-01,At risk of homelessness,ACT,780.0
2019-01-01,Indigenous,ACT,246.0
2019-01-01,FDV,ACT,521.0
2019-01-01,Mental health,ACT,556.0
2019-01-01,Drug or alcohol issues,ACT,152.0
2019-01-01,Financial assistance for accommodation,ACT,22.0
2019-01-01,Nights in emergency accommodation,ACT,8311.0
2019-01-01,Emergency accommodation,ACT,326.0
2019-01-01,Homeless,ACT,853.0
2019-01-01,At risk of homelessness,ACT,767.0
2018-12-01,Indigenous,ACT,220.0
2018-12-01,FDV,ACT,498.0
2018-12-01,Mental health,ACT,524.0
2018-12-01,Drug or alcohol issues,ACT,148.0
2018-12-01,Financial assistance for accommodation,ACT,19.0
2018-12-01,Nights in emergency accommodation,ACT,8470.0
2018-12-01,Emergency accommodation,ACT,312.0
2018-12-01,Homeless,ACT,810.0
2018-12-01,At risk of homelessness,ACT,717.0
2018-11-01,Indigenous,ACT,229.0
2018-11-01,FDV,ACT,524.0
2018-11-01,Mental health,ACT,542.0
2018-11-01,Drug or alcohol issues,ACT,155.0
2018-11-01,Financial assistance for accommodation,ACT,25.0
2018-11-01,Nights in emergency accommodation,ACT,8371.0
2018-11-01,Emergency accommodation,ACT,316.0
2018-11-01,Homeless,ACT,829.0
2018-11-01,At risk of homelessness,ACT,757.0
2018-10-01,Indigenous,ACT,209.0
2018-10-01,FDV,ACT,498.0
2018-10-01,Mental health,ACT,523.0
2018-10-01,Drug or alcohol issues,ACT,155.0
2018-10-01,Financial assistance for accommodation,ACT,18.0
2018-10-01,Nights in emergency accommodation,ACT,8932.0
2018-10-01,Emergency accommodation,ACT,327.0
2018-10-01,Homeless,ACT,821.0
2018-10-01,At risk of homelessness,ACT,731.0
2018-09-01,Indigenous,ACT,231.0
2018-09-01,FDV,ACT,515.0
2018-09-01,Mental health,ACT,548.0
2018-09-01,Drug or alcohol issues,ACT,168.0
2018-09-01,Financial assistance for accommodation,ACT,16.0
2018-09-01,Nights in emergency accommodation,ACT,8613.0
2018-09-01,Emergency accommodation,ACT,335.0
2018-09-01,Homeless,ACT,807.0
2018-09-01,At risk of homelessness,ACT,748.0
2018-08-01,Indigenous,ACT,242.0
2018-08-01,FDV,ACT,538.0
2018-08-01,Mental health,ACT,549.0
2018-08-01,Drug or alcohol issues,ACT,163.0
2018-08-01,Financial assistance for accommodation,ACT,21.0
2018-08-01,Nights in emergency accommodation,ACT,8782.0
2018-08-01,Emergency accommodation,ACT,312.0
2018-08-01,Homeless,ACT,831.0
2018-08-01,At risk of homelessness,ACT,752.0
2018-07-01,Indigenous,ACT,253.0
2018-07-01,FDV,ACT,526.0
2018-07-01,Mental health,ACT,542.0
2018-07-01,Drug or alcohol issues,ACT,154.0
2018-07-01,Financial assistance for accommodation,ACT,21.0
2018-07-01,Nights in emergency accommodation,ACT,8752.0
2018-07-01,Emergency accommodation,ACT,327.0
2018-07-01,Homeless,ACT,798.0
2018-07-01,At risk of homelessness,ACT,758.0
2018-06-01,Indigenous,ACT,255.0
2018-06-01,FDV,ACT,541.0
2018-06-01,Mental health,ACT,517.0
2018-06-01,Drug or alcohol issues,ACT,153.0
2018-06-01,Financial assistance for accommodation,ACT,16.0
2018-06-01,Nights in emergency accommodation,ACT,8335.0
2018-06-01,Emergency accommodation,ACT,322.0
2018-06-01,Homeless,ACT,810.0
2018-06-01,At risk of homelessness,ACT,741.0
2018-05-01,Indigenous,ACT,267.0
2018-05-01,FDV,ACT,547.0
2018-05-01,Mental health,ACT,544.0
2018-05-01,Drug or alcohol issues,ACT,155.0
2018-05-01,Financial assistance for accommodation,ACT,16.0
2018-05-01,Nights in emergency accommodation,ACT,8529.0
2018-05-01,Emergency accommodation,ACT,329.0
2018-05-01,Homeless,ACT,846.0
2018-05-01,At risk of homelessness,ACT,779.0
2018-04-01,Indigenous,ACT,266.0
2018-04-01,FDV,ACT,538.0
2018-04-01,Mental health,ACT,520.0
2018-04-01,Drug or alcohol issues,ACT,146.0
2018-04-01,Financial assistance for accommodation,ACT,23.0
2018-04-01,Nights in emergency accommodation,ACT,8722.0
2018-04-01,Emergency accommodation,ACT,332.0
2018-04-01,Homeless,ACT,834.0
2018-04-01,At risk of homelessness,ACT,752.0
